order_item_id,order_id,product_id,quantity,list_price,discount_pct,unit_price
O718987-1,O718987,P10145,2,43.64,0.0,44.39
O718988-1,O718988,P10060,1,21.06,0.0,21.23
O718989-1,O718989,P10302,1,12.19,0.0,12.26
O718990-1,O718990,P10423,1,10.11,0.0,9.93
O718991-1,O718991,P10290,1,21.55,0.2,17.08
O718991-2,O718991,P10066,1,31.97,0.1,28.25
O718992-1,O718992,P10183,1,37.94,0.0,38.53
O718992-2,O718992,P10387,1,32.5,0.0,32.67
O718993-1,O718993,P10024,1,50.52,0.0,49.52
O718994-1,O718994,P10020,1,15.32,0.0,15.45
O718995-1,O718995,P10128,1,37.56,0.0,37.8
O718995-2,O718995,P10440,1,12.38,0.0,12.57
O718996-1,O718996,P10249,1,22.38,0.05,21.51
O718996-2,O718996,P10003,1,11.98,0.2,9.57
O718996-3,O718996,P10155,2,6.92,0.1,6.34
O718997-1,O718997,P10435,1,19.26,0.0,19.26
O718998-1,O718998,P10405,2,14.8,0.15,12.44
O718998-2,O718998,P10443,1,39.42,0.0,39.28
O718998-3,O718998,P10055,1,36.13,0.1,32.75
O718998-4,O718998,P10288,2,10.92,0.0,10.8
O718999-1,O718999,P10269,2,19.37,0.0,19.59
O719000-1,O719000,P10307,1,23.27,0.15,19.69
O719000-2,O719000,P10218,1,16.56,0.0,16.86
O719001-1,O719001,P10048,2,19.69,0.0,20.05
O719002-1,O719002,P10279,3,10.86,0.2,8.57
O719003-1,O719003,P10224,1,6.22,0.0,6.33
O719003-2,O719003,P10093,1,8.84,0.05,8.42
O719003-3,O719003,P10095,2,16.68,0.05,16.13
O719004-1,O719004,P10186,2,26.03,0.0,25.54
O719005-1,O719005,P10017,1,9.79,0.0,9.76
O719006-1,O719006,P10196,1,63.94,0.2,52.12
O719006-2,O719006,P10243,1,20.44,0.05,19.64
O719007-1,O719007,P10093,1,8.84,0.0,8.84
O719007-2,O719007,P10079,2,22.95,0.0,23.21
O719007-3,O719007,P10217,2,12.64,0.0,12.79
O719008-1,O719008,P10288,1,10.92,0.0,10.95
O719009-1,O719009,P10110,1,37.7,0.0,38.21
O719010-1,O719010,P10386,1,32.71,0.05,31.57
O719011-1,O719011,P10233,1,17.36,0.0,17.3
O719011-2,O719011,P10121,1,36.12,0.0,36.33
O719012-1,O719012,P10213,3,17.97,0.0,18.03
O719013-1,O719013,P10238,1,30.55,0.0,30.09
O719013-2,O719013,P10117,1,26.58,0.0,26.72
O719014-1,O719014,P10384,1,6.79,0.0,6.69
O719015-1,O719015,P10366,1,40.91,0.0,40.88
O719016-1,O719016,P10209,1,28.68,0.2,22.61
O719016-2,O719016,P10151,1,32.55,0.15,27.34
O719017-1,O719017,P10418,1,7.96,0.0,7.92
O719018-1,O719018,P10398,1,8.87,0.0,9.04
O719018-2,O719018,P10310,1,23.18,0.0,23.1
O719018-3,O719018,P10352,1,17.32,0.0,17.36
O719019-1,O719019,P10063,1,16.11,0.0,16.18
O719020-1,O719020,P10046,1,83.95,0.2,67.77
O719021-1,O719021,P10041,2,36.05,0.15,31.08
O719021-2,O719021,P10333,1,20.96,0.0,20.75
O719022-1,O719022,P10373,1,4.99,0.0,4.97
O719022-2,O719022,P10027,2,25.94,0.0,26.09
O719022-3,O719022,P10222,1,63.32,0.0,63.92
O719022-4,O719022,P10015,1,27.09,0.0,26.95
O719023-1,O719023,P10056,2,17.84,0.2,14.28
O719024-1,O719024,P10003,1,11.98,0.0,12.11
O719025-1,O719025,P10160,1,16.1,0.0,16.33
O719026-1,O719026,P10443,1,39.42,0.0,39.48
O719026-2,O719026,P10149,1,11.25,0.0,11.33
O719026-3,O719026,P10045,1,26.82,0.0,26.51
O719027-1,O719027,P10124,1,10.79,0.0,10.91
O719028-1,O719028,P10129,1,38.03,0.2,30.02
O719029-1,O719029,P10316,1,24.62,0.0,24.21
O719030-1,O719030,P10200,1,30.74,0.0,30.45
O719031-1,O719031,P10206,1,17.37,0.0,17.41
O719031-2,O719031,P10262,2,22.71,0.05,21.45
O719031-3,O719031,P10348,1,38.22,0.05,36.74
O719032-1,O719032,P10422,1,7.92,0.2,6.33
O719033-1,O719033,P10107,3,13.62,0.2,11.05
O719033-2,O719033,P10113,3,4.99,0.05,4.82
O719034-1,O719034,P10355,1,18.28,0.0,18.08
O719035-1,O719035,P10216,1,21.08,0.05,19.77
O719036-1,O719036,P10393,1,27.68,0.15,23.57
O719037-1,O719037,P10346,1,19.54,0.0,19.53
O719038-1,O719038,P10038,1,18.36,0.0,18.45
O719038-2,O719038,P10272,1,29.91,0.0,29.43
O719039-1,O719039,P10012,1,42.21,0.1,37.28
O719039-2,O719039,P10399,3,42.17,0.1,38.34
O719040-1,O719040,P10062,2,17.43,0.0,17.29
O719040-2,O719040,P10401,1,19.02,0.0,18.82
O719040-3,O719040,P10278,1,23.16,0.0,23.21
O719041-1,O719041,P10448,1,8.7,0.0,8.87
O719042-1,O719042,P10256,1,24.13,0.0,24.1
O719043-1,O719043,P10021,3,27.83,0.0,27.4
O719043-2,O719043,P10203,1,21.44,0.0,21.39
O719043-3,O719043,P10245,1,44.07,0.0,44.57
O719044-1,O719044,P10021,1,27.83,0.0,28.29
O719044-2,O719044,P10396,1,15.85,0.0,15.66
O719044-3,O719044,P10394,2,11.97,0.0,11.74
O719045-1,O719045,P10010,1,18.23,0.2,14.65
O719045-2,O719045,P10055,2,36.13,0.2,28.45
O719045-3,O719045,P10371,1,27.37,0.15,23.07
O719045-4,O719045,P10185,2,28.07,0.05,26.74
O719046-1,O719046,P10015,1,27.09,0.0,26.89
O719046-2,O719046,P10340,1,8.79,0.0,8.66
O719047-1,O719047,P10301,2,13.47,0.0,13.5
O719048-1,O719048,P10438,1,28.3,0.0,28.52
O719048-2,O719048,P10377,1,19.18,0.0,19.56
O719049-1,O719049,P10025,1,25.26,0.05,24.4
O719049-2,O719049,P10322,2,39.49,0.0,39.57
O719049-3,O719049,P10285,1,10.52,0.15,9.05
O719049-4,O719049,P10428,1,29.42,0.0,29.48
O719050-1,O719050,P10384,1,6.79,0.0,6.81
O719050-2,O719050,P10065,1,25.54,0.0,25.25
O719051-1,O719051,P10132,1,15.45,0.0,15.51
O719052-1,O719052,P10131,2,12.84,0.1,11.74
O719052-2,O719052,P10032,1,28.49,0.0,28.47
O719053-1,O719053,P10339,1,31.26,0.0,30.96
O719053-2,O719053,P10252,1,12.33,0.0,12.19
O719053-3,O719053,P10117,1,26.58,0.0,26.97
O719054-1,O719054,P10216,1,21.08,0.0,20.98
O719054-2,O719054,P10273,1,26.52,0.0,26.5
O719055-1,O719055,P10335,2,24.61,0.0,24.42
O719055-2,O719055,P10312,1,19.72,0.0,20.0
O719056-1,O719056,P10312,2,19.72,0.0,19.66
O719057-1,O719057,P10092,1,17.94,0.0,17.59
O719057-2,O719057,P10214,1,12.7,0.0,12.63
O719057-3,O719057,P10411,2,19.63,0.0,19.93
O719058-1,O719058,P10378,3,14.5,0.0,14.66
O719058-2,O719058,P10420,1,30.68,0.2,24.91
O719058-3,O719058,P10014,1,68.49,0.0,69.4
O719059-1,O719059,P10246,1,39.36,0.1,35.9
O719060-1,O719060,P10237,1,18.24,0.2,14.6
O719061-1,O719061,P10238,1,30.55,0.2,24.21
O719061-2,O719061,P10133,2,21.43,0.0,21.19
O719061-3,O719061,P10115,1,10.53,0.05,10.12
O719061-4,O719061,P10104,1,32.75,0.1,29.35
O719061-5,O719061,P10215,1,36.61,0.1,32.7
O719062-1,O719062,P10254,1,13.79,0.0,13.66
O719063-1,O719063,P10240,1,7.87,0.0,7.84
O719064-1,O719064,P10177,1,10.89,0.0,11.04
O719065-1,O719065,P10041,1,36.05,0.1,32.94
O719066-1,O719066,P10145,2,43.64,0.05,40.96
O719067-1,O719067,P10047,1,19.69,0.1,17.61
O719068-1,O719068,P10193,1,4.99,0.0,5.03
O719069-1,O719069,P10382,1,28.61,0.0,28.97
O719070-1,O719070,P10007,1,27.64,0.0,27.9
O719070-2,O719070,P10187,1,16.43,0.0,16.52
O719070-3,O719070,P10440,2,12.38,0.0,12.42
O719071-1,O719071,P10284,2,9.25,0.0,9.16
O719071-2,O719071,P10092,1,17.94,0.0,18.27
O719072-1,O719072,P10248,2,15.91,0.0,15.62
O719073-1,O719073,P10131,1,12.84,0.0,12.7
O719074-1,O719074,P10208,1,25.39,0.15,21.63
O719074-2,O719074,P10416,2,19.07,0.0,19.31
O719075-1,O719075,P10310,1,23.18,0.0,22.98
O719076-1,O719076,P10208,3,25.39,0.0,25.49
O719077-1,O719077,P10117,1,26.58,0.0,26.19
O719078-1,O719078,P10277,1,25.91,0.0,26.19
O719078-2,O719078,P10103,1,51.16,0.0,51.18
O719078-3,O719078,P10068,1,29.32,0.0,29.89
O719079-1,O719079,P10137,2,12.7,0.1,11.41
O719079-2,O719079,P10019,1,23.11,0.2,18.39
O719080-1,O719080,P10247,1,22.66,0.0,22.31
O719081-1,O719081,P10060,2,21.06,0.15,17.65
O719081-2,O719081,P10110,2,37.7,0.1,33.37
O719082-1,O719082,P10065,2,25.54,0.15,21.62
O719083-1,O719083,P10004,2,15.19,0.0,15.33
O719084-1,O719084,P10224,1,6.22,0.1,5.56
O719084-2,O719084,P10180,2,20.7,0.1,18.96
O719085-1,O719085,P10311,1,49.66,0.15,42.22
O719085-2,O719085,P10277,1,25.91,0.15,21.59
O719085-3,O719085,P10151,2,32.55,0.05,31.15
O719085-4,O719085,P10305,2,13.74,0.0,13.98
O719086-1,O719086,P10097,1,28.05,0.0,27.89
O719086-2,O719086,P10358,1,18.12,0.0,17.77
O719087-1,O719087,P10067,1,21.23,0.1,19.33
O719088-1,O719088,P10394,1,11.97,0.0,11.74
O719088-2,O719088,P10254,2,13.79,0.2,10.85
O719089-1,O719089,P10272,1,29.91,0.0,30.18
O719089-2,O719089,P10293,1,4.99,0.0,5.01
O719090-1,O719090,P10232,1,16.33,0.0,16.04
O719090-2,O719090,P10023,3,14.24,0.0,14.12
O719091-1,O719091,P10211,1,36.36,0.0,36.44
O719091-2,O719091,P10367,1,18.86,0.0,18.75
O719092-1,O719092,P10138,1,21.2,0.0,21.47
O719093-1,O719093,P10045,1,26.82,0.0,26.72
O719094-1,O719094,P10345,1,34.0,0.0,34.08
O719094-2,O719094,P10278,2,23.16,0.0,23.23
O719095-1,O719095,P10017,1,9.79,0.1,8.87
O719095-2,O719095,P10222,3,63.32,0.0,64.36
O719095-3,O719095,P10278,2,23.16,0.05,22.28
O719096-1,O719096,P10322,1,39.49,0.0,39.58
O719096-2,O719096,P10308,2,48.65,0.0,48.31
O719096-3,O719096,P10220,1,9.79,0.0,9.61
O719096-4,O719096,P10331,1,5.6,0.0,5.68
O719097-1,O719097,P10094,1,31.45,0.0,31.32
O719097-2,O719097,P10105,2,35.14,0.1,31.73
O719098-1,O719098,P10168,1,22.23,0.0,22.35
O719098-2,O719098,P10277,1,25.91,0.0,26.32
O719098-3,O719098,P10021,3,27.83,0.0,27.55
O719099-1,O719099,P10235,1,14.67,0.0,14.64
O719099-2,O719099,P10112,1,9.37,0.0,9.23
O719099-3,O719099,P10038,2,18.36,0.0,18.24
O719100-1,O719100,P10051,1,9.9,0.0,10.02
O719101-1,O719101,P10010,1,18.23,0.0,18.2
O719101-2,O719101,P10263,1,5.26,0.0,5.28
O719102-1,O719102,P10026,1,36.59,0.05,34.08
O719102-2,O719102,P10069,1,9.67,0.1,8.81
O719102-3,O719102,P10046,1,83.95,0.1,75.52
O719103-1,O719103,P10290,2,21.55,0.0,21.59
O719103-2,O719103,P10119,1,14.38,0.0,14.64
O719104-1,O719104,P10058,1,23.66,0.0,23.57
O719105-1,O719105,P10228,2,14.13,0.05,13.33
O719105-2,O719105,P10003,2,11.98,0.05,11.19
O719105-3,O719105,P10272,1,29.91,0.15,25.14
O719106-1,O719106,P10009,1,18.93,0.0,18.88
O719106-2,O719106,P10020,1,15.32,0.0,15.35
O719107-1,O719107,P10239,2,11.41,0.0,11.57
O719107-2,O719107,P10419,1,29.63,0.0,30.17
O719108-1,O719108,P10054,1,19.69,0.0,19.75
O719109-1,O719109,P10204,2,11.69,0.15,9.87
O719109-2,O719109,P10333,1,20.96,0.1,19.14
O719110-1,O719110,P10182,1,21.67,0.05,20.36
O719110-2,O719110,P10186,2,26.03,0.15,22.34
O719111-1,O719111,P10313,1,17.48,0.05,16.94
O719112-1,O719112,P10337,2,31.67,0.05,30.31
O719112-2,O719112,P10284,1,9.25,0.05,8.68
O719113-1,O719113,P10322,1,39.49,0.0,39.63
O719113-2,O719113,P10406,2,27.63,0.0,27.71
O719114-1,O719114,P10150,1,35.08,0.0,34.98
O719115-1,O719115,P10165,1,8.69,0.0,8.73
O719116-1,O719116,P10369,2,22.82,0.0,22.63
O719117-1,O719117,P10104,1,32.75,0.1,29.18
O719117-2,O719117,P10158,1,9.36,0.0,9.31
O719117-3,O719117,P10391,3,22.11,0.1,20.02
O719118-1,O719118,P10292,1,22.85,0.1,20.58
O719119-1,O719119,P10418,1,7.96,0.0,7.98
O719120-1,O719120,P10410,3,9.02,0.2,7.31
O719120-2,O719120,P10271,2,28.22,0.05,26.96
O719120-3,O719120,P10042,1,13.9,0.05,13.18
O719121-1,O719121,P10404,2,16.84,0.0,17.0
O719121-2,O719121,P10442,1,18.07,0.0,18.17
O719122-1,O719122,P10169,1,19.25,0.0,19.5
O719123-1,O719123,P10002,1,39.16,0.0,38.85
O719124-1,O719124,P10149,1,11.25,0.2,8.95
O719125-1,O719125,P10203,2,21.44,0.0,21.72
O719126-1,O719126,P10094,1,31.45,0.0,30.97
O719126-2,O719126,P10031,1,11.71,0.0,11.78
O719127-1,O719127,P10425,1,12.89,0.05,12.32
O719128-1,O719128,P10227,1,17.46,0.0,17.78
O719128-2,O719128,P10057,1,5.3,0.0,5.2
O719129-1,O719129,P10000,1,35.45,0.0,35.02
O719130-1,O719130,P10188,2,18.74,0.2,15.0
O719131-1,O719131,P10361,2,22.6,0.0,22.86
O719132-1,O719132,P10253,1,44.91,0.0,45.44
O719132-2,O719132,P10399,1,42.17,0.0,41.91
O719133-1,O719133,P10305,1,13.74,0.0,13.55
O719134-1,O719134,P10243,1,20.44,0.2,16.39
O719135-1,O719135,P10169,1,19.25,0.0,19.4
O719136-1,O719136,P10281,1,23.78,0.0,23.75
O719137-1,O719137,P10367,1,18.86,0.2,14.95
O719138-1,O719138,P10212,1,19.44,0.05,18.73
O719138-2,O719138,P10157,1,9.4,0.1,8.3
O719139-1,O719139,P10069,1,9.67,0.0,9.61
O719139-2,O719139,P10376,2,28.54,0.0,29.05
O719140-1,O719140,P10132,2,15.45,0.0,15.34
O719141-1,O719141,P10023,1,14.24,0.0,14.05
O719142-1,O719142,P10146,2,24.08,0.0,24.09
O719143-1,O719143,P10331,1,5.6,0.0,5.55
O719144-1,O719144,P10144,2,40.35,0.0,40.2
O719145-1,O719145,P10424,2,37.45,0.0,37.75
O719145-2,O719145,P10389,2,13.0,0.0,12.85
O719146-1,O719146,P10124,1,10.79,0.0,10.76
O719147-1,O719147,P10289,1,94.21,0.0,95.39
O719148-1,O719148,P10419,1,29.63,0.0,29.65
O719149-1,O719149,P10233,1,17.36,0.15,14.84
O719149-2,O719149,P10243,1,20.44,0.0,20.04
O719150-1,O719150,P10404,2,16.84,0.0,17.04
O719151-1,O719151,P10122,2,8.16,0.1,7.4
O719151-2,O719151,P10330,1,30.2,0.15,25.58
O719152-1,O719152,P10342,2,58.11,0.0,57.54
O719153-1,O719153,P10392,1,33.09,0.0,33.14
O719153-2,O719153,P10319,3,41.02,0.0,41.17
O719154-1,O719154,P10010,1,18.23,0.0,18.59
O719155-1,O719155,P10259,2,20.63,0.0,20.63
O719155-2,O719155,P10296,1,31.99,0.0,32.18
O719156-1,O719156,P10152,1,21.97,0.0,22.39
O719156-2,O719156,P10410,1,9.02,0.0,9.02
O719156-3,O719156,P10096,1,14.09,0.0,14.24
O719156-4,O719156,P10082,1,13.85,0.0,14.09
O719157-1,O719157,P10154,1,8.26,0.0,8.14
O719157-2,O719157,P10393,1,27.68,0.0,27.64
O719158-1,O719158,P10132,1,15.45,0.15,13.16
O719159-1,O719159,P10151,1,32.55,0.0,32.05
O719159-2,O719159,P10161,2,24.51,0.0,24.19
O719160-1,O719160,P10065,1,25.54,0.0,26.01
O719161-1,O719161,P10209,2,28.68,0.0,28.77
O719161-2,O719161,P10150,1,35.08,0.0,35.28
O719161-3,O719161,P10327,1,38.74,0.0,38.68
O719161-4,O719161,P10074,1,40.42,0.0,41.07
O719162-1,O719162,P10363,1,10.92,0.05,10.52
O719163-1,O719163,P10389,1,13.0,0.0,12.76
O719163-2,O719163,P10329,1,9.49,0.0,9.54
O719164-1,O719164,P10160,1,16.1,0.0,16.13
O719165-1,O719165,P10371,2,27.37,0.1,24.75
O719165-2,O719165,P10307,1,23.27,0.15,19.59
O719166-1,O719166,P10011,1,19.23,0.0,18.88
O719166-2,O719166,P10262,1,22.71,0.0,22.95
O719167-1,O719167,P10161,1,24.51,0.1,21.84
O719167-2,O719167,P10167,1,17.02,0.1,15.59
O719168-1,O719168,P10328,1,34.47,0.15,28.88
O719169-1,O719169,P10198,3,5.52,0.05,5.16
O719170-1,O719170,P10104,1,32.75,0.1,30.05
O719170-2,O719170,P10341,2,5.78,0.05,5.42
O719171-1,O719171,P10182,1,21.67,0.05,20.19
O719171-2,O719171,P10430,1,22.0,0.05,20.97
O719171-3,O719171,P10408,1,33.2,0.0,33.42
O719172-1,O719172,P10109,1,31.68,0.0,32.09
O719172-2,O719172,P10272,3,29.91,0.0,29.43
O719172-3,O719172,P10208,1,25.39,0.0,25.64
O719172-4,O719172,P10209,1,28.68,0.0,28.27
O719173-1,O719173,P10036,1,11.09,0.0,11.24
O719174-1,O719174,P10310,1,23.18,0.0,22.8
O719175-1,O719175,P10096,3,14.09,0.2,11.21
O719175-2,O719175,P10375,3,10.63,0.0,10.69
O719176-1,O719176,P10045,1,26.82,0.0,27.02
O719177-1,O719177,P10075,1,20.43,0.0,20.57
O719177-2,O719177,P10071,1,16.49,0.0,16.39
O719178-1,O719178,P10062,3,17.43,0.2,13.87
O719179-1,O719179,P10038,1,18.36,0.0,18.13
O719179-2,O719179,P10150,1,35.08,0.15,29.29
O719180-1,O719180,P10081,1,7.71,0.1,7.01
O719180-2,O719180,P10094,1,31.45,0.2,25.4
O719180-3,O719180,P10144,1,40.35,0.15,33.74
O719180-4,O719180,P10199,1,20.99,0.0,21.38
O719181-1,O719181,P10307,1,23.27,0.0,23.29
O719182-1,O719182,P10286,1,10.87,0.0,10.95
O719182-2,O719182,P10372,3,35.35,0.0,35.34
O719182-3,O719182,P10300,3,21.73,0.0,21.66
O719182-4,O719182,P10316,2,24.62,0.0,24.25
O719183-1,O719183,P10033,1,10.19,0.05,9.68
O719183-2,O719183,P10270,1,9.27,0.05,8.73
O719184-1,O719184,P10210,1,26.49,0.0,26.07
O719185-1,O719185,P10368,1,15.45,0.0,15.21
O719185-2,O719185,P10094,1,31.45,0.0,31.41
O719185-3,O719185,P10199,2,20.99,0.0,21.11
O719186-1,O719186,P10214,3,12.7,0.0,12.61
O719187-1,O719187,P10257,3,30.24,0.0,30.68
O719188-1,O719188,P10011,3,19.23,0.0,19.34
O719188-2,O719188,P10404,2,16.84,0.0,16.82
O719189-1,O719189,P10394,2,11.97,0.1,10.61
O719190-1,O719190,P10080,1,25.0,0.0,25.19
O719191-1,O719191,P10198,1,5.52,0.0,5.53
O719191-2,O719191,P10296,1,31.99,0.0,32.49
O719192-1,O719192,P10184,1,18.48,0.0,18.45
O719192-2,O719192,P10244,1,16.57,0.15,14.22
O719192-3,O719192,P10181,3,9.23,0.2,7.34
O719193-1,O719193,P10374,2,19.28,0.0,19.45
O719193-2,O719193,P10004,1,15.19,0.0,15.09
O719193-3,O719193,P10123,1,49.83,0.0,49.39
O719194-1,O719194,P10009,2,18.93,0.2,15.25
O719195-1,O719195,P10025,1,25.26,0.0,24.97
O719195-2,O719195,P10197,1,51.01,0.05,49.33
O719195-3,O719195,P10415,2,20.68,0.1,18.49
O719195-4,O719195,P10152,1,21.97,0.0,22.19
O719195-5,O719195,P10311,1,49.66,0.1,44.82
O719196-1,O719196,P10069,1,9.67,0.2,7.65
O719197-1,O719197,P10188,3,18.74,0.1,16.74
O719197-2,O719197,P10346,1,19.54,0.05,18.91
O719198-1,O719198,P10368,1,15.45,0.0,15.53
O719199-1,O719199,P10016,1,15.74,0.0,15.85
O719199-2,O719199,P10331,3,5.6,0.0,5.64
O719199-3,O719199,P10266,2,20.39,0.0,20.25
O719200-1,O719200,P10443,3,39.42,0.0,39.36
O719200-2,O719200,P10316,1,24.62,0.0,24.76
O719201-1,O719201,P10432,1,9.87,0.1,8.77
O719202-1,O719202,P10088,2,20.45,0.2,16.06
O719203-1,O719203,P10075,1,20.43,0.0,20.44
O719203-2,O719203,P10087,1,30.75,0.0,30.57
O719203-3,O719203,P10004,1,15.19,0.0,15.42
O719204-1,O719204,P10428,1,29.42,0.15,24.65
O719204-2,O719204,P10035,1,14.18,0.2,11.26
O719205-1,O719205,P10039,1,12.34,0.0,12.46
O719205-2,O719205,P10075,1,20.43,0.0,20.24
O719205-3,O719205,P10413,1,35.5,0.0,35.57
O719205-4,O719205,P10141,1,22.07,0.0,21.9
O719206-1,O719206,P10018,1,17.3,0.0,17.12
O719207-1,O719207,P10052,1,36.03,0.0,35.81
O719207-2,O719207,P10234,3,36.88,0.0,37.12
O719207-3,O719207,P10102,1,11.91,0.0,12.01
O719208-1,O719208,P10244,1,16.57,0.1,14.91
O719208-2,O719208,P10158,1,9.36,0.1,8.32
O719208-3,O719208,P10332,1,16.62,0.0,16.9
O719209-1,O719209,P10166,1,16.56,0.0,16.47
O719209-2,O719209,P10181,1,9.23,0.0,9.14
O719209-3,O719209,P10105,3,35.14,0.0,35.54
O719209-4,O719209,P10039,1,12.34,0.0,12.53
O719209-5,O719209,P10349,1,7.1,0.0,7.14
O719210-1,O719210,P10008,1,57.83,0.0,56.69
O719211-1,O719211,P10168,1,22.23,0.0,22.47
O719211-2,O719211,P10056,1,17.84,0.0,17.64
O719211-3,O719211,P10018,1,17.3,0.0,17.54
O719212-1,O719212,P10196,1,63.94,0.0,64.98
O719212-2,O719212,P10317,1,27.12,0.15,22.69
O719213-1,O719213,P10015,1,27.09,0.0,26.81
O719214-1,O719214,P10089,1,14.4,0.05,13.91
O719215-1,O719215,P10114,1,31.33,0.0,31.7
O719216-1,O719216,P10222,1,63.32,0.2,50.37
O719217-1,O719217,P10183,1,37.94,0.05,35.65
O719217-2,O719217,P10139,1,6.18,0.0,6.06
O719217-3,O719217,P10375,1,10.63,0.0,10.73
O719218-1,O719218,P10109,1,31.68,0.0,31.13
O719218-2,O719218,P10440,2,12.38,0.0,12.51
O719219-1,O719219,P10180,1,20.7,0.0,20.61
O719219-2,O719219,P10104,2,32.75,0.0,32.15
O719219-3,O719219,P10171,1,19.56,0.0,19.42
O719220-1,O719220,P10183,2,37.94,0.1,34.63
O719221-1,O719221,P10276,1,17.07,0.1,15.37
O719222-1,O719222,P10309,1,13.63,0.05,12.72
O719222-2,O719222,P10244,1,16.57,0.1,14.85
O719222-3,O719222,P10343,3,11.29,0.0,11.2
O719223-1,O719223,P10208,1,25.39,0.1,22.91
O719223-2,O719223,P10254,1,13.79,0.05,12.95
O719223-3,O719223,P10229,2,24.01,0.15,20.64
O719224-1,O719224,P10003,1,11.98,0.0,12.13
O719225-1,O719225,P10137,1,12.7,0.1,11.56
O719226-1,O719226,P10228,1,14.13,0.0,13.98
O719227-1,O719227,P10430,2,22.0,0.0,22.39
O719227-2,O719227,P10254,1,13.79,0.15,11.64
O719227-3,O719227,P10189,3,30.83,0.1,27.89
O719227-4,O719227,P10348,1,38.22,0.05,36.47
O719227-5,O719227,P10181,1,9.23,0.05,8.89
O719228-1,O719228,P10374,1,19.28,0.1,17.54
O719228-2,O719228,P10115,1,10.53,0.15,9.03
O719229-1,O719229,P10337,1,31.67,0.05,29.57
O719229-2,O719229,P10106,1,47.59,0.1,42.87
O719230-1,O719230,P10062,2,17.43,0.2,13.97
O719230-2,O719230,P10368,1,15.45,0.05,14.57
O719231-1,O719231,P10033,3,10.19,0.15,8.68
O719231-2,O719231,P10252,1,12.33,0.2,9.68
O719231-3,O719231,P10098,2,28.5,0.15,23.82
O719232-1,O719232,P10042,2,13.9,0.2,10.94
O719232-2,O719232,P10372,1,35.35,0.0,36.04
O719232-3,O719232,P10001,1,74.17,0.2,58.66
O719233-1,O719233,P10440,1,12.38,0.2,9.94
O719234-1,O719234,P10405,3,14.8,0.0,14.7
O719234-2,O719234,P10317,2,27.12,0.0,27.5
O719234-3,O719234,P10168,1,22.23,0.0,22.05
O719235-1,O719235,P10183,1,37.94,0.05,36.49
O719235-2,O719235,P10286,1,10.87,0.05,10.26
O719236-1,O719236,P10049,1,15.96,0.05,15.38
O719237-1,O719237,P10109,1,31.68,0.2,25.56
O719238-1,O719238,P10096,1,14.09,0.0,14.05
O719238-2,O719238,P10352,1,17.32,0.0,17.4
O719239-1,O719239,P10379,1,25.46,0.0,25.9
O719239-2,O719239,P10103,1,51.16,0.0,51.44
O719240-1,O719240,P10279,2,10.86,0.0,10.71
O719241-1,O719241,P10094,1,31.45,0.0,30.98
O719242-1,O719242,P10286,3,10.87,0.0,10.89
O719242-2,O719242,P10135,1,13.89,0.0,14.15
O719242-3,O719242,P10035,1,14.18,0.0,14.42
O719242-4,O719242,P10205,1,23.02,0.0,22.71
O719243-1,O719243,P10301,3,13.47,0.0,13.63
O719244-1,O719244,P10053,1,14.0,0.05,13.22
O719245-1,O719245,P10095,1,16.68,0.0,16.51
O719245-2,O719245,P10116,2,32.39,0.0,32.77
O719245-3,O719245,P10360,1,12.59,0.0,12.81
O719245-4,O719245,P10053,1,14.0,0.0,13.95
O719246-1,O719246,P10370,2,38.12,0.0,38.0
O719247-1,O719247,P10070,2,27.84,0.0,27.29
O719247-2,O719247,P10418,1,7.96,0.0,7.8
O719248-1,O719248,P10185,1,28.07,0.0,28.12
O719249-1,O719249,P10315,1,8.23,0.2,6.67
O719250-1,O719250,P10066,1,31.97,0.0,32.37
O719251-1,O719251,P10441,2,19.63,0.0,19.85
O719252-1,O719252,P10086,2,34.5,0.0,35.03
O719253-1,O719253,P10422,1,7.92,0.0,8.05
O719254-1,O719254,P10132,1,15.45,0.0,15.38
O719255-1,O719255,P10181,2,9.23,0.0,9.25
O719255-2,O719255,P10298,1,18.45,0.0,18.27
O719256-1,O719256,P10074,1,40.42,0.1,36.34
O719257-1,O719257,P10170,2,12.04,0.0,12.19
O719258-1,O719258,P10047,1,19.69,0.2,15.64
O719259-1,O719259,P10255,1,17.69,0.0,17.41
O719259-2,O719259,P10047,2,19.69,0.0,19.38
O719259-3,O719259,P10233,2,17.36,0.0,17.49
O719259-4,O719259,P10380,1,12.53,0.0,12.33
O719260-1,O719260,P10306,1,31.14,0.0,31.08
O719260-2,O719260,P10336,1,13.26,0.0,13.19
O719261-1,O719261,P10030,1,30.33,0.05,29.09
O719261-2,O719261,P10278,1,23.16,0.15,19.57
O719261-3,O719261,P10038,1,18.36,0.05,17.58
O719262-1,O719262,P10445,3,18.42,0.1,16.49
O719263-1,O719263,P10245,1,44.07,0.05,41.06
O719263-2,O719263,P10227,1,17.46,0.0,17.13
O719263-3,O719263,P10044,1,47.24,0.1,42.54
O719264-1,O719264,P10122,1,8.16,0.0,8.29
O719264-2,O719264,P10370,3,38.12,0.0,38.38
O719265-1,O719265,P10444,1,14.69,0.15,12.28
O719266-1,O719266,P10116,1,32.39,0.0,31.92
O719267-1,O719267,P10311,1,49.66,0.0,48.78
O719267-2,O719267,P10416,1,19.07,0.0,19.41
