refund_id,order_id,order_item_id,refund_ts,refund_amount,refund_reason
R1WUQYBEDCV,O708360,O708360-2,2025-05-19 17:45:39,11.15,return
RI24CNR3K85,O708360,O708360-3,2025-05-18 17:45:39,30.65,return
RJNAH2G818Y,O708371,O708371-1,2025-09-14 20:56:11,53.1,return
R7KPUCQY8NH,O708377,O708377-1,2025-04-06 01:29:12,18.68,return
R1UMZBAUVXN,O708385,O708385-1,2025-07-15 03:47:30,19.65,return
RQZV3S1X1TA,O708385,O708385-3,2025-07-02 03:47:30,10.02,return
RHUWY80H24C,O708387,O708387-1,2025-06-18 22:21:23,13.96,return
RLKP83PYC8F,O708387,O708387-2,2025-06-16 22:21:23,5.33,return
RRCLWA3STLT,O708387,O708387-3,2025-06-28 22:21:23,28.42,return
RPCLASREGNV,O708401,O708401-1,2025-05-19 13:47:29,8.6,return
RCTSEU5G0II,O708401,O708401-2,2025-05-21 13:47:29,7.8,return
RI11XR430A4,O708414,O708414-1,2025-06-16 17:09:29,19.78,return
RF8U0SVJKJ5,O708414,O708414-2,2025-07-04 17:09:29,17.38,return
RN79MD47CTZ,O708421,O708421-1,2025-06-27 08:59:56,8.75,return
RKOIGHLCKIP,O708421,O708421-3,2025-07-04 08:59:56,33.3,return
RLN1DAC9D1W,O708421,O708421-4,2025-07-08 08:59:56,32.09,return
R0TZD8T4T5C,O708427,O708427-1,2025-02-27 14:48:54,11.65,return
RHDCD0NEYG9,O708459,O708459-1,2025-07-08 10:03:30,11.78,cancel
RJDUFFXTNL7,O708459,O708459-2,2025-07-09 21:03:30,31.3,cancel
RQY5O62RV9S,O708470,O708470-3,2025-06-07 20:34:20,9.57,cancel
RRDKQWF94QV,O708556,O708556-1,2025-07-06 00:59:44,7.73,cancel
RD3WD6GENRE,O708556,O708556-2,2025-07-04 11:59:44,8.81,cancel
R5BJUG7DNUW,O708558,O708558-1,2025-10-31 02:55:28,23.86,return
RWIKRGI2J5G,O708559,O708559-1,2025-03-10 20:58:44,21.02,return
RV02G334EKP,O708598,O708598-1,2025-12-08 14:28:11,11.31,return
R1C0MK5N9S7,O708598,O708598-2,2025-11-25 14:28:11,9.17,return
R25NGKQC226,O708602,O708602-1,2025-12-06 05:43:21,65.64,return
RLU1MQDXSR4,O708602,O708602-2,2025-11-28 05:43:21,9.17,return
R15ADL5YI3E,O708602,O708602-4,2025-12-11 05:43:21,71.51,return
RSNCPI66NRW,O708602,O708602-5,2025-12-05 05:43:21,12.02,return
RUKUTKB3RXY,O708614,O708614-3,2025-06-17 19:04:58,40.11,return
R8R3RAXZ2T7,O708626,O708626-2,2025-01-06 01:52:13,14.99,cancel
RLIOXH3BB3M,O708626,O708626-4,2025-01-06 02:52:13,5.49,cancel
RRYH0HS1I6U,O708628,O708628-1,2025-06-02 03:51:03,7.51,cancel
R0FYWX8YFMA,O708630,O708630-1,2025-06-17 03:21:25,27.4,cancel
RC663RKXKH2,O708636,O708636-1,2025-02-24 18:17:04,15.21,return
RFLPP3M1GPY,O708636,O708636-2,2025-02-21 18:17:04,76.81,return
R9DX1VIWRAC,O708639,O708639-1,2025-04-25 10:20:53,19.48,return
RPJXKN38TOB,O708661,O708661-1,2025-06-27 09:22:02,13.67,return
RS4BSZ3XGFT,O708673,O708673-4,2025-01-27 05:09:46,11.61,cancel
R9JTIBG5VFD,O708674,O708674-1,2025-06-25 19:59:40,21.8,cancel
R3XPODS8G73,O708687,O708687-1,2025-09-02 10:19:50,13.3,return
RXI7PL9H14X,O708688,O708688-1,2025-09-08 05:04:02,3.68,cancel
RAYQQWWDL8O,O708693,O708693-1,2025-10-20 14:48:41,25.21,return
RG1T4WJL357,O708694,O708694-1,2025-05-21 13:51:21,5.82,return
RB45WU9ZQQP,O708695,O708695-1,2025-05-10 05:31:10,16.58,return
RQLPFIZ5C8A,O708710,O708710-1,2025-05-16 07:12:44,18.17,return
RNFXG4E132R,O708710,O708710-2,2025-05-15 07:12:44,13.52,return
RXFCVTCB7H1,O708719,O708719-1,2025-04-07 17:25:11,24.37,return
R1Q2Q2GW55W,O708719,O708719-2,2025-04-27 17:25:11,8.15,return
RNZ394NVEAS,O708720,O708720-2,2026-01-18 22:59:36,9.88,return
RCTE7OR39HB,O708746,O708746-1,2025-09-12 11:56:58,27.94,return
R1XUEK0QNK4,O708746,O708746-3,2025-09-06 11:56:58,22.18,return
R0B4H7CCDAL,O708746,O708746-5,2025-09-19 11:56:58,8.03,return
R60PG2GYPMX,O708749,O708749-1,2025-05-02 04:38:23,9.64,return
RQUHL6YE295,O708749,O708749-2,2025-04-26 04:38:23,11.9,return
RW3OFT1JBIW,O708762,O708762-2,2025-03-20 15:35:31,28.84,cancel
R30CXS0BHRX,O708771,O708771-1,2025-08-10 04:56:12,28.82,return
R24XBAB3FW3,O708772,O708772-1,2025-08-01 08:59:07,11.11,return
RWJ1L96GHE8,O708786,O708786-1,2025-06-15 21:57:37,23.9,cancel
RSA2SHAE240,O708793,O708793-2,2025-08-26 05:42:32,3.0,return
R3OG1JBC2Z5,O708798,O708798-1,2025-05-01 16:12:39,21.41,return
RMSIAUEB47P,O708798,O708798-2,2025-05-02 16:12:39,21.7,return
RT07HBO1S6S,O708798,O708798-3,2025-05-18 16:12:39,51.38,return
R047OIK9H2J,O708806,O708806-1,2025-05-29 14:44:30,41.95,cancel
R5706SNH2Y3,O708827,O708827-1,2025-10-08 13:22:26,15.68,return
RJ3DQDJD91A,O708831,O708831-1,2025-08-07 14:33:48,38.86,cancel
RQZTJE22UJE,O708863,O708863-1,2025-09-05 15:43:41,17.27,return
RPJ34558B79,O708897,O708897-1,2025-12-21 20:54:00,80.25,return
RSB8YSYNCJQ,O708897,O708897-2,2025-12-20 20:54:00,14.41,return
RCHS02JH1G1,O708902,O708902-3,2025-02-02 23:22:11,13.72,cancel
ROX6JXIJJU9,O708938,O708938-1,2025-11-30 13:07:25,44.44,return
RR5LQUG2A03,O708938,O708938-2,2025-12-06 13:07:25,39.91,return
RET8WFNFILJ,O708950,O708950-1,2025-10-12 17:56:46,31.62,return
R03KEAIV6ZB,O708975,O708975-1,2025-11-27 09:49:25,6.66,return
RME3PH9JBI3,O708975,O708975-2,2025-11-19 09:49:25,43.69,return
R600B91Y9K3,O708994,O708994-1,2025-05-09 22:31:13,44.02,return
RV276K1S38G,O709003,O709003-2,2025-08-24 10:59:26,8.85,cancel
RAQUHMAWQE4,O709020,O709020-2,2025-02-21 13:05:32,30.07,cancel
RMXSPCU9L16,O709091,O709091-1,2025-07-15 02:51:55,15.53,return
RN8FX0K3WR0,O709091,O709091-2,2025-07-16 02:51:55,12.46,return
R0U3XRJGNBP,O709101,O709101-1,2025-11-26 02:51:30,15.18,return
RL9WBWGHHH7,O709114,O709114-1,2025-04-12 19:37:31,7.82,return
RTI3TALZHJY,O709126,O709126-2,2025-04-16 01:19:53,3.11,cancel
R48NI02QHI6,O709132,O709132-1,2025-01-17 23:49:10,21.39,return
RCJAX0WL0DV,O709135,O709135-1,2025-06-20 13:57:38,7.94,return
RVSWRRMNXTP,O709177,O709177-1,2025-08-31 01:23:38,13.29,return
ROKI4FHYSBD,O709182,O709182-1,2025-04-30 02:49:35,11.66,return
RYA0VC9WMQL,O709286,O709286-1,2025-09-08 10:47:43,10.77,return
RM2DJ1ZQ41C,O709286,O709286-2,2025-09-15 10:47:43,26.1,return
RI1HUXWANC1,O709286,O709286-3,2025-08-26 10:47:43,38.12,return
RT6LU37R4C6,O709291,O709291-1,2025-05-21 00:56:09,18.25,return
R7RIIKMRKEN,O709291,O709291-2,2025-05-31 00:56:09,9.28,return
RI9RQ0L017T,O709293,O709293-1,2025-11-02 16:18:45,16.18,return
RUSCHGDAF13,O709295,O709295-1,2025-11-17 21:38:19,16.02,return
RKZAK0L4X8P,O709306,O709306-2,2025-09-02 04:18:46,11.71,cancel
RMAXG5O5BBD,O709324,O709324-1,2025-01-13 19:23:55,12.13,return
RMAI7YBT3RH,O709328,O709328-1,2025-03-10 11:11:49,20.23,return
R82FNS9JWF2,O709328,O709328-2,2025-03-09 11:11:49,18.03,return
RPFP39D0GYF,O709345,O709345-4,2025-01-24 14:23:38,23.35,cancel
RAKHGRMQP3V,O709357,O709357-1,2025-07-14 04:44:25,64.2,return
RQJHTWFZ0BB,O709357,O709357-2,2025-07-03 04:44:25,42.0,return
RORNE8K9CPL,O709357,O709357-3,2025-06-28 04:44:25,10.91,return
RF19Y8PF9RT,O709361,O709361-1,2025-09-29 09:19:32,51.58,return
RA79DTP8PXY,O709361,O709361-2,2025-09-25 09:19:32,44.62,return
RST432DV2YE,O709365,O709365-1,2025-12-13 13:34:35,6.38,return
REHTU931815,O709365,O709365-2,2025-12-21 13:34:35,16.04,return
RYKORI1KM41,O709366,O709366-1,2025-12-04 11:22:11,6.55,return
R2EBQ3AOMLV,O709366,O709366-2,2025-12-02 11:22:11,13.81,return
REDP1LTE9HX,O709366,O709366-3,2025-11-22 11:22:11,17.81,return
RN2PWWKSOIH,O709367,O709367-1,2025-05-28 03:35:24,13.17,return
RRWDPY50L66,O709376,O709376-1,2025-12-26 17:55:33,15.26,return
RIJRQOP1DFE,O709392,O709392-1,2025-03-24 15:15:00,10.08,return
RXD5EXO7DNK,O709405,O709405-1,2025-04-26 06:06:15,8.15,return
RDMNY07133Y,O709433,O709433-1,2025-11-13 19:17:09,27.3,return
RRH0735D6PZ,O709433,O709433-2,2025-11-14 19:17:09,14.07,return
R3B0H3EKYYX,O709433,O709433-3,2025-11-22 19:17:09,16.71,return
RRRKB2EIBBF,O709457,O709457-2,2025-09-10 02:27:30,43.2,cancel
R3VHPOJKO3U,O709479,O709479-1,2025-02-07 13:34:11,16.41,return
RQIZDTB0HHZ,O709488,O709488-1,2025-02-20 08:53:22,27.32,return
RNRP2307SBS,O709488,O709488-2,2025-03-02 08:53:22,16.88,return
R77XWDDFS9L,O709491,O709491-1,2025-10-08 04:21:58,24.13,return
RYHXBMXE8CN,O709507,O709507-1,2025-07-28 09:20:34,32.33,return
RP3HR7TZ2F5,O709507,O709507-2,2025-07-24 09:20:34,23.44,return
RSR7S7FSGS9,O709513,O709513-1,2025-07-06 16:24:56,7.42,return
R83BXK5DVSJ,O709513,O709513-3,2025-07-01 16:24:56,7.64,return
RIZEJW568H9,O709515,O709515-1,2025-09-24 12:13:12,18.36,return
RAWBJKBJFAW,O709515,O709515-2,2025-09-15 12:13:12,10.4,return
RZSWGKTX35T,O709520,O709520-3,2026-01-02 11:04:58,6.9,return
R93RTSHF447,O709520,O709520-4,2026-01-07 11:04:58,15.92,return
RZHSHUL07C7,O709526,O709526-1,2025-04-07 16:26:28,16.54,return
RAZ92MDRIZ5,O709526,O709526-2,2025-04-14 16:26:28,29.82,return
RBUBQMLX9WD,O709526,O709526-3,2025-03-23 16:26:28,37.29,return
RIOIJUT6ROZ,O709532,O709532-2,2025-11-28 05:27:15,8.55,return
RGBG6Y2LOTO,O709539,O709539-1,2025-10-27 20:05:18,6.11,return
RVG32CILZYF,O709554,O709554-1,2025-01-22 10:28:18,7.23,return
RT83ES405WH,O709554,O709554-2,2025-02-10 10:28:18,54.66,return
RQF0I4YJUP5,O709554,O709554-3,2025-02-08 10:28:18,24.45,return
RZJC30XAXKK,O709591,O709591-1,2025-04-04 08:14:50,11.06,return
RQN6UTAOCRY,O709597,O709597-1,2025-10-21 12:09:34,30.3,return
RA3Y3LKDPRI,O709599,O709599-1,2025-10-06 01:35:44,28.58,return
R1IXS9AZD0X,O709599,O709599-2,2025-10-02 01:35:44,19.12,return
RH62ISOJOH5,O709609,O709609-1,2025-10-12 02:39:41,14.98,return
RFCWDCWYXAL,O709609,O709609-2,2025-09-30 02:39:41,20.04,return
RJMI4WRA9HV,O709613,O709613-1,2025-08-24 12:48:35,37.82,return
RC4F3UNFC42,O709646,O709646-1,2025-11-14 10:17:22,14.44,return
RIQZ07IAA2O,O709651,O709651-1,2025-02-28 11:21:02,29.3,return
RLIU706RN1Y,O709651,O709651-2,2025-03-06 11:21:02,6.47,return
RZRMU15PSSV,O709659,O709659-1,2025-10-04 10:34:23,7.14,return
R8KJ0QBH94U,O709659,O709659-2,2025-10-09 10:34:23,10.46,return
RFXTBDY7I4A,O709662,O709662-1,2025-10-13 08:39:30,10.24,return
RMBAXURDKE3,O709663,O709663-1,2025-03-04 17:38:09,8.4,return
RJ0EBRWK7E0,O709669,O709669-1,2025-12-27 14:52:14,16.84,cancel
RRZL7MXHGRY,O709672,O709672-1,2025-11-02 03:47:40,12.8,return
R5A7JWJR1CB,O709684,O709684-2,2025-09-18 15:39:06,26.98,cancel
RNJPK2CKBGT,O709694,O709694-1,2025-02-17 02:53:53,36.81,return
R4ILFT86ZQI,O709698,O709698-1,2025-08-07 10:20:51,38.72,return
RKYHGV97D4J,O709703,O709703-1,2025-05-15 17:19:15,7.27,cancel
RKSOONBRADV,O709712,O709712-1,2025-02-02 15:40:07,7.53,return
RZ90KOZQTET,O709716,O709716-1,2025-05-15 23:20:32,10.37,return
RFQVJCY5L96,O709729,O709729-1,2025-07-30 04:55:09,15.79,return
R5GT51J8HGN,O709734,O709734-1,2025-10-08 03:23:40,59.24,return
R7JC3PQ3WBC,O709744,O709744-1,2025-11-21 01:50:13,48.55,return
RLSQMS6RN7S,O709796,O709796-1,2025-10-16 12:04:12,5.81,cancel
R51XGC0HKZ0,O709800,O709800-1,2025-08-07 17:29:37,11.83,return
RGG1S2TTLX5,O709800,O709800-2,2025-08-19 17:29:37,7.93,return
RTPS9MRZ99V,O709808,O709808-2,2025-08-03 22:01:51,41.3,return
RBACWAD4QW4,O709829,O709829-1,2025-07-08 06:47:09,11.12,return
RF3NPI9KURF,O709830,O709830-1,2025-11-22 14:58:46,23.19,return
RPW2TZQSXVB,O709858,O709858-1,2025-07-16 00:41:40,14.59,cancel
RRLBZHQYTW2,O709860,O709860-1,2025-07-24 02:11:59,28.35,return
RB2ND3VESWX,O709863,O709863-1,2025-11-04 07:31:18,24.14,cancel
R3MXAG8AP34,O709882,O709882-2,2025-03-30 15:21:29,11.51,return
RFGBFP4W52U,O709884,O709884-1,2025-02-02 15:03:56,20.9,return
RSOB2BJZPBQ,O709893,O709893-1,2025-05-03 20:16:07,29.01,return
R2DKR93CVN1,O709893,O709893-2,2025-04-24 20:16:07,34.15,return
RVPLWUHON3R,O709897,O709897-1,2025-04-17 06:49:21,6.37,cancel
RXCJ0RDKN5W,O709897,O709897-2,2025-04-16 13:49:21,49.13,cancel
R0KIR6VME84,O709898,O709898-1,2025-01-26 03:32:48,16.36,return
RIAWX4OOUYJ,O709898,O709898-2,2025-02-03 03:32:48,74.8,return
RI9BR9HSWCX,O709898,O709898-3,2025-01-25 03:32:48,35.9,return
RPKPB1GVNHZ,O709927,O709927-1,2025-03-11 03:04:18,14.09,cancel
R9XRJKITBI9,O709936,O709936-1,2025-10-16 01:48:37,124.32,return
RRFPVC1LOPR,O709946,O709946-2,2025-11-26 00:36:20,8.57,cancel
RIENFNX04V6,O709953,O709953-1,2025-12-15 17:10:29,4.78,cancel
RTGD71XYMTD,O709998,O709998-1,2025-11-28 04:47:09,49.31,return
RX574DCTEPO,O709998,O709998-2,2025-11-28 04:47:09,20.0,return
RMX4TWCQM46,O710031,O710031-1,2025-11-29 18:34:47,31.72,return
RK0PFLWX1YL,O710031,O710031-2,2025-11-19 18:34:47,21.42,return
ROCTNS88LRY,O710031,O710031-3,2025-11-23 18:34:47,5.78,return
RN460NT9U4Y,O710035,O710035-1,2025-11-18 02:33:52,33.48,return
RDBRNID5R6D,O710038,O710038-1,2025-12-08 08:24:40,8.46,cancel
RCKEA2BMG5F,O710047,O710047-1,2025-03-05 00:35:00,2.64,cancel
RJ59CGLIVLC,O710047,O710047-2,2025-03-05 07:35:00,12.21,cancel
R5JZ4692VPX,O710050,O710050-1,2025-05-17 13:17:55,16.13,return
R3AC93BS7KC,O710050,O710050-2,2025-05-15 13:17:55,42.2,return
R32KG7EFPTS,O710052,O710052-1,2026-01-01 12:54:47,15.22,return
R48OU0NR9II,O710052,O710052-2,2025-12-28 12:54:47,22.44,return
R73K8RT6U1C,O710071,O710071-1,2025-11-03 23:38:08,7.3,cancel
RRL4T8QFMP5,O710077,O710077-2,2025-07-29 16:05:18,17.21,return
RWVEMH8C4AN,O710077,O710077-4,2025-07-28 16:05:18,14.33,return
R0C5BCY20J7,O710090,O710090-1,2025-12-21 13:28:53,11.74,return
R747TRPXHNL,O710093,O710093-1,2025-12-05 17:44:22,6.24,return
R9VJEPHV4BS,O710093,O710093-2,2025-11-25 17:44:22,25.64,return
RS0QGCGFXJW,O710096,O710096-1,2025-09-05 16:11:45,12.55,return
R97XNBC7MWA,O710096,O710096-2,2025-09-10 16:11:45,15.55,return
RK82I8HKPX4,O710097,O710097-1,2025-08-05 01:03:04,18.31,return
R1ZCJXFXVV9,O710121,O710121-2,2025-03-12 16:42:47,10.9,return
RL6YLHGA91R,O710128,O710128-1,2025-06-26 06:18:14,10.08,cancel
RNKD9R8QK0E,O710137,O710137-1,2025-11-05 23:14:21,4.73,return
RW4MWSX3HCH,O710182,O710182-1,2025-08-11 08:44:21,32.29,return
RINTY5KRXFC,O710182,O710182-2,2025-08-06 08:44:21,9.25,return
RR4S8TJ1GXA,O710200,O710200-1,2025-04-25 05:47:22,22.39,return
RA0HA7X1BSG,O710200,O710200-2,2025-04-13 05:47:22,43.06,return
RJLPHF4G9TJ,O710231,O710231-1,2025-07-03 11:21:44,26.72,return
RQD6B96RR2C,O710239,O710239-1,2026-01-07 06:59:53,8.15,return
RP5HY22Y6MC,O710283,O710283-2,2025-08-14 11:28:55,1.94,cancel
RR761K1KE9A,O710302,O710302-1,2025-08-16 22:33:56,13.13,return
RGW5WLJ3PE7,O710302,O710302-2,2025-08-30 22:33:56,20.46,return
RGTRJ9B5T06,O710308,O710308-1,2025-10-07 04:31:34,26.57,return
R06PEXI4APS,O710314,O710314-1,2025-02-27 04:06:47,47.76,return
RKJRHN67D2A,O710314,O710314-2,2025-03-10 04:06:47,21.81,return
R2YNBJ07JG1,O710316,O710316-1,2025-04-07 18:26:08,53.45,cancel
RKN0LPJMU48,O710316,O710316-2,2025-04-08 18:26:08,7.93,cancel
R2PO1HO3W74,O710327,O710327-1,2025-08-10 07:35:56,20.48,return
RV8NG1JWENV,O710331,O710331-3,2025-01-10 14:24:50,36.68,return
RAFTTFEDUH5,O710335,O710335-1,2025-06-11 20:01:53,33.09,return
R0CMP3UEJX1,O710341,O710341-1,2025-08-12 19:40:03,32.67,return
RK32E8CVVTT,O710341,O710341-2,2025-08-01 19:40:03,28.34,return
RB3ZNKCL9AZ,O710345,O710345-2,2025-08-11 17:40:29,24.52,return
RH83C1BYGL1,O710345,O710345-3,2025-08-12 17:40:29,7.09,return
RJB8V3GJ3NG,O710369,O710369-1,2025-08-07 13:39:35,8.32,return
R9UP388WHYI,O710369,O710369-2,2025-08-05 13:39:35,11.52,return
RTS54LCJ25D,O710369,O710369-3,2025-07-24 13:39:35,4.27,return
RO8UZADP694,O710370,O710370-1,2025-11-04 22:12:01,19.31,return
RUZHBC1C8GI,O710372,O710372-1,2025-01-19 15:17:47,38.93,return
R56CWOVGFWY,O710387,O710387-1,2025-11-16 22:57:40,33.33,return
RA50G9RFXPR,O710410,O710410-2,2025-08-31 18:57:49,15.15,return
RP09VPY1FBH,O710412,O710412-1,2025-08-18 14:01:58,10.66,return
RZLGN6WBCTU,O710419,O710419-1,2025-03-10 11:47:42,28.42,return
R4EOHCTJKVD,O710444,O710444-2,2025-11-05 06:13:09,10.53,return
RPGWR4QV3YL,O710444,O710444-3,2025-11-23 06:13:09,28.6,return
RZMI231930C,O710444,O710444-4,2025-11-10 06:13:09,8.2,return
RAYCJRHPGIE,O710455,O710455-1,2025-04-16 13:31:07,10.66,return
RKIFGZVJV5M,O710455,O710455-2,2025-04-05 13:31:07,36.73,return
R6WW575BBF3,O710463,O710463-1,2025-07-06 05:03:23,31.73,return
RF9A2QMGRMY,O710463,O710463-2,2025-07-08 05:03:23,29.48,return
RB1SOWO5ACM,O710479,O710479-1,2025-02-02 20:48:15,23.74,return
RD7WZ4NOV59,O710480,O710480-2,2025-11-11 03:06:29,3.79,return
RACBFL5MZOW,O710504,O710504-1,2025-05-11 09:22:26,35.54,return
RQJZC6FTN7Y,O710504,O710504-2,2025-05-18 09:22:26,13.83,return
R0BNKK0SZ4W,O710504,O710504-3,2025-05-11 09:22:26,13.67,return
R7ITSNTAUBL,O710510,O710510-1,2025-04-19 08:45:37,28.69,return
RQZAZ44LRHO,O710510,O710510-2,2025-04-05 08:45:37,17.43,return
RADIHK6JZQL,O710510,O710510-3,2025-04-05 08:45:37,48.75,return
RRC7W6JRGM1,O710520,O710520-1,2025-05-01 10:12:32,6.56,return
ROXHX7EQUT7,O710522,O710522-1,2025-11-28 19:37:07,72.29,return
RXX31T33WGT,O710522,O710522-2,2025-11-23 19:37:07,5.52,return
RTHMFEBAJFT,O710529,O710529-1,2025-09-14 17:01:29,14.92,return
R40SROD4U6Z,O710529,O710529-2,2025-09-16 17:01:29,29.6,return
R9TRYLU3B2E,O710530,O710530-1,2025-11-21 22:38:43,17.61,return
RDG2K9SCM3I,O710530,O710530-2,2025-12-06 22:38:43,11.7,return
R9EZ13W83IS,O710533,O710533-1,2025-02-10 19:19:06,53.5,return
RBVOPT4CV0R,O710537,O710537-2,2025-12-08 09:31:45,16.86,return
RKAW2CGWW5K,O710537,O710537-3,2025-12-14 09:31:45,5.12,return
R6JJ805KDWQ,O710538,O710538-1,2025-11-24 04:29:16,29.66,return
RNMVL4CNYGA,O710542,O710542-1,2025-11-22 07:49:37,11.65,return
RA4ZPUYX94A,O710567,O710567-1,2025-06-01 15:49:14,6.78,cancel
R8TWTJQ8455,O710575,O710575-1,2025-04-07 03:45:19,8.87,cancel
RKZEJFZTYMZ,O710580,O710580-1,2025-12-23 10:47:41,8.37,cancel
RMPCW8IXLSL,O710594,O710594-2,2025-09-30 04:06:51,48.96,return
RPVUFDKZZD8,O710595,O710595-2,2025-06-17 15:19:58,16.1,return
R5XUDDMY9W1,O710595,O710595-3,2025-06-20 15:19:58,22.33,return
RLS1OTPBISD,O710634,O710634-1,2025-05-12 13:45:44,10.86,return
RDRZQ7ANCVU,O710637,O710637-1,2025-11-20 11:53:17,9.55,return
R6DBC30N67H,O710645,O710645-1,2025-12-17 12:33:33,7.71,cancel
RZKYXE4G084,O710652,O710652-1,2025-11-01 01:43:00,23.3,return
RS0LUUW03TI,O710655,O710655-1,2025-08-27 18:33:18,6.39,return
RIGDXQY0FUD,O710655,O710655-2,2025-09-15 18:33:18,29.67,return
RFWRZJMPGF5,O710658,O710658-1,2025-08-30 01:17:11,52.33,return
R7UHD3TQ4UK,O710658,O710658-2,2025-09-06 01:17:11,51.61,return
RQAWS2OBEV3,O710687,O710687-1,2025-10-10 17:25:14,14.68,return
R8ZGYWQRTSN,O710696,O710696-1,2025-02-22 16:29:02,16.36,return
RTT38H5LDTB,O710697,O710697-1,2025-07-20 02:47:24,13.1,return
R1HN25I5AS8,O710711,O710711-1,2025-02-23 17:12:24,17.28,return
RWWYS0NLPM3,O710713,O710713-1,2025-11-13 02:21:41,32.18,return
RI8QWRYXN5Q,O710713,O710713-2,2025-11-06 02:21:41,15.32,return
RG10NCGOL5J,O710717,O710717-1,2025-01-20 05:28:38,100.22,return
RLK2KDXZMW4,O710731,O710731-1,2025-02-07 07:04:25,47.49,return
R0D5ZELM0D2,O710731,O710731-2,2025-02-02 07:04:25,10.71,return
RIFJQ8F7ZJS,O710731,O710731-3,2025-02-07 07:04:25,11.69,return
RD8JVX7WKAE,O710752,O710752-1,2025-06-13 20:28:38,33.31,cancel
RNAT5FDY9R4,O710787,O710787-1,2025-09-29 13:41:21,8.51,return
R7B6DZGZQO3,O710791,O710791-2,2025-04-04 20:59:33,56.75,return
RDL1X7K4ZRC,O710791,O710791-3,2025-04-02 20:59:33,47.52,return
R2K71JSOK0D,O710805,O710805-1,2025-09-21 01:52:53,53.11,return
RI7ZDRELBOH,O710805,O710805-2,2025-09-23 01:52:53,22.25,return
R5M2GX5NZ9Z,O710810,O710810-1,2025-02-11 14:39:44,27.23,return
R8T2YIMIORF,O710810,O710810-2,2025-02-04 14:39:44,15.15,return
RRWVQU2CJ2M,O710829,O710829-3,2025-11-24 15:07:06,7.54,cancel
R3FB8PLC7BX,O710830,O710830-1,2025-10-23 09:45:02,11.9,return
RFYPELEY1F2,O710833,O710833-1,2025-04-11 16:45:08,17.24,return
R7E95UA84CW,O710833,O710833-2,2025-05-03 16:45:08,23.22,return
RL2QF34VTEB,O710833,O710833-3,2025-04-18 16:45:08,83.98,return
RSXZN5JDYFK,O710846,O710846-1,2025-11-06 10:22:08,21.21,return
RS7LK5I4GBY,O710846,O710846-2,2025-11-10 10:22:08,19.25,return
RMQJBFUIDBR,O710853,O710853-1,2025-03-11 21:30:44,58.68,return
RZGZVB07ZUZ,O710858,O710858-1,2025-07-31 20:40:48,78.19,return
RNWQNLOIEJ5,O710858,O710858-2,2025-07-21 20:40:48,8.15,return
R9EQB54DURY,O710858,O710858-3,2025-07-24 20:40:48,11.91,return
R9O2Z4Y6D4V,O710860,O710860-1,2025-11-02 16:52:18,8.24,cancel
RSFIUR2SYOX,O710865,O710865-1,2025-03-04 07:34:20,12.34,return
RY611VHOH7S,O710872,O710872-1,2025-09-18 01:17:12,5.3,return
RLPZR14LPYT,O710892,O710892-1,2025-03-17 11:43:23,8.12,cancel
RFATIBVXTDT,O710909,O710909-1,2026-01-13 00:46:10,42.88,return
R8V6U9UXHKD,O710909,O710909-2,2025-12-29 00:46:10,19.61,return
RM23ZIU4CN6,O710954,O710954-1,2025-04-28 10:28:43,35.46,return
RZ694X9UKNU,O710978,O710978-1,2025-02-02 12:22:30,7.74,cancel
RKO0QZEBSKK,O710979,O710979-1,2025-09-27 19:04:30,10.46,return
RF3PPPFNROA,O710979,O710979-2,2025-09-15 19:04:30,15.04,return
R4HBS8YOO0F,O710991,O710991-1,2025-07-22 23:13:50,9.97,return
RPNNO4M7BUI,O710991,O710991-3,2025-07-16 23:13:50,12.12,return
RBX06P8C1WD,O711014,O711014-3,2025-03-26 09:21:31,13.86,cancel
R4XJNR8GF8P,O711016,O711016-1,2025-07-08 12:10:30,52.6,return
RPWAJ6YNV38,O711016,O711016-3,2025-07-02 12:10:30,30.01,return
RSSXOSCCX16,O711021,O711021-1,2025-11-27 22:27:19,17.17,return
RLU3FTBCHOG,O711049,O711049-1,2025-12-27 06:54:18,18.64,return
RCUOCQ0TFC7,O711053,O711053-1,2025-09-22 17:18:22,19.55,return
RAVM7PCU0M5,O711053,O711053-2,2025-09-18 17:18:22,161.88,return
R5XPAYDSMF8,O711053,O711053-3,2025-09-26 17:18:22,16.46,return
R1TNRDUUXQG,O711068,O711068-2,2025-02-06 12:09:04,5.95,cancel
RQK8XILOFDP,O711071,O711071-1,2025-12-06 06:30:09,23.72,return
RPTAZ5158R9,O711100,O711100-1,2025-04-06 18:35:29,68.09,return
RJ1BHWUD3HL,O711106,O711106-1,2025-10-17 23:57:04,7.4,cancel
RCVIGU0USXU,O711106,O711106-2,2025-10-16 20:57:04,10.82,cancel
RPFRZATK7PR,O711113,O711113-1,2025-09-08 10:41:42,6.03,cancel
R1VY39ME6UZ,O711116,O711116-1,2025-05-23 04:21:07,33.08,return
RJ9NYPU4KT4,O711116,O711116-2,2025-05-21 04:21:07,15.01,return
R4JD9NKZWLJ,O711127,O711127-1,2025-11-09 18:52:19,15.83,return
RAW6X2XKV6S,O711145,O711145-1,2025-03-20 18:33:44,26.89,return
RALXM3MJ3QU,O711154,O711154-1,2025-09-17 23:08:22,25.24,return
