customer_id,signup_date,country_code,region,is_b2b,plan_tier
C106115,2025-08-01,USA,West,0,Plus
C106116,2025-03-01,AUS,VIC,1,Free
C106117,2025-02-14,DEU,Berlin,0,Pro
C106118,2025-01-21,USA,Midwest,0,Free
C106119,2025-09-27,DEU,Bavaria,0,Plus
C106120,2025-12-31,USA,West,0,Free
C106121,2025-07-04,USA,Northeast,0,Free
C106122,2025-10-22,DEU,Bavaria,0,Free
C106123,2025-04-22,USA,West,0,Plus
C106124,2025-12-23,USA,West,0,Free
C106125,2025-08-09,DEU,NRW,0,Pro
C106126,2025-12-31,DEU,Bavaria,0,Free
C106127,2025-12-02,USA,Northeast,0,Plus
C106128,2025-09-03,USA,Midwest,0,Free
C106129,2025-05-03,AUS,VIC,1,Plus
C106130,2025-05-08,USA,Midwest,0,Free
C106131,2025-09-10,USA,West,0,Free
C106132,2025-09-11,CAN,Quebec,0,Plus
C106133,2025-08-24,USA,Northeast,0,Plus
C106134,2025-04-17,USA,Northeast,0,Plus
C106135,2025-11-25,CAN,Ontario,0,Pro
C106136,2025-12-10,AUS,NSW,0,Plus
C106137,2025-08-14,DEU,Bavaria,0,Plus
C106138,2025-10-21,GBR,Scotland,1,Free
C106139,2025-08-25,USA,Midwest,0,Free
C106140,2025-11-02,DEU,NRW,0,Plus
C106141,2025-03-12,DEU,Berlin,0,Free
C106142,2025-01-15,CAN,BC,0,Free
C106143,2025-01-14,GBR,England,0,Free
C106144,2025-08-04,USA,South,0,Free
C106145,2025-01-16,AUS,WA,0,Free
C106146,2025-09-09,USA,South,0,Plus
C106147,2025-05-05,CAN,Ontario,0,Free
C106148,2025-03-14,CAN,BC,0,Plus
C106149,2025-03-14,GBR,Wales,0,Free
C106150,2025-02-27,USA,Northeast,0,Pro
C106151,2025-01-13,DEU,Hesse,0,Free
C106152,2025-05-01,USA,South,0,Free
C106153,2025-07-22,DEU,Berlin,0,Free
C106154,2025-01-09,USA,South,0,Free
C106155,2025-09-23,USA,West,0,Free
C106156,2025-08-09,AUS,QLD,0,Free
C106157,2025-02-15,USA,West,0,Free
C106158,2025-06-26,DEU,NRW,0,Free
C106159,2025-05-14,USA,Midwest,1,Free
C106160,2025-05-18,USA,Northeast,0,Free
C106161,2025-02-27,GBR,Scotland,0,Plus
C106162,2025-02-07,USA,West,0,Free
C106163,2025-01-16,DEU,NRW,1,Free
C106164,2025-03-27,USA,Northeast,0,Free
C106165,2025-12-30,GBR,NI,0,Pro
C106166,2025-03-31,AUS,VIC,0,Plus
C106167,2025-04-29,CAN,Ontario,0,Plus
C106168,2025-04-12,USA,Midwest,0,Free
C106169,2025-06-23,AUS,QLD,0,Plus
C106170,2025-01-15,USA,Northeast,0,Free
C106171,2025-07-31,GBR,Scotland,0,Plus
C106172,2025-04-23,DEU,NRW,0,Free
C106173,2025-05-17,GBR,England,0,Plus
C106174,2025-08-16,AUS,VIC,0,Free
C106175,2025-10-01,USA,Northeast,0,Free
C106176,2025-12-14,GBR,England,0,Free
C106177,2025-05-13,USA,Northeast,0,Pro
C106178,2025-07-04,USA,Northeast,1,Free
C106179,2025-12-21,AUS,NSW,0,Plus
C106180,2025-11-18,USA,Midwest,0,Plus
C106181,2025-08-31,AUS,NSW,1,Free
C106182,2025-09-07,DEU,Hesse,0,Free
C106183,2025-12-30,USA,South,0,Free
C106184,2025-05-26,GBR,NI,0,Free
C106185,2025-03-12,AUS,WA,0,Plus
C106186,2025-07-01,AUS,VIC,0,Free
C106187,2025-01-04,DEU,Bavaria,0,Pro
C106188,2025-02-04,GBR,NI,0,Free
C106189,2025-10-24,GBR,Wales,0,Free
C106190,2025-04-05,USA,Northeast,0,Plus
C106191,2025-10-10,USA,South,0,Pro
C106192,2025-09-21,GBR,England,0,Plus
C106193,2025-01-24,USA,West,1,Free
C106194,2025-02-22,USA,Midwest,0,Free
C106195,2025-07-27,DEU,Berlin,1,Free
C106196,2025-10-17,USA,Midwest,0,Pro
C106197,2025-05-28,USA,South,0,Free
C106198,2025-03-18,AUS,VIC,0,Free
C106199,2025-12-12,CAN,Alberta,0,Plus
C106200,2025-12-04,CAN,Ontario,0,Free
C106201,2025-03-12,USA,Midwest,0,Plus
C106202,2025-12-31,CAN,Ontario,0,Free
C106203,2025-02-03,AUS,WA,0,Plus
C106204,2025-09-25,AUS,QLD,1,Plus
C106205,2025-01-02,CAN,Ontario,0,Free
C106206,2025-02-08,USA,West,0,Free
C106207,2025-11-29,USA,Northeast,0,Plus
C106208,2025-05-04,USA,West,0,Free
C106209,2025-06-04,DEU,NRW,0,Plus
C106210,2025-12-10,CAN,BC,0,Free
C106211,2025-09-12,DEU,NRW,0,Free
C106212,2025-09-11,CAN,Ontario,0,Free
C106213,2025-03-03,GBR,Wales,0,Free
C106214,2025-02-18,USA,Northeast,0,Free
C106215,2025-03-26,USA,Northeast,0,Plus
C106216,2025-07-30,AUS,VIC,0,Free
C106217,2025-04-15,CAN,Quebec,0,Plus
C106218,2025-07-04,CAN,Alberta,0,Plus
C106219,2025-12-09,CAN,Ontario,0,Free
C106220,2025-01-08,USA,West,1,Plus
C106221,2025-10-31,AUS,NSW,0,Plus
C106222,2025-09-07,CAN,Ontario,0,Free
C106223,2025-08-02,DEU,NRW,0,Pro
C106224,2025-04-26,USA,West,0,Plus
C106225,2025-12-28,USA,South,0,Free
C106226,2025-03-21,GBR,NI,0,Free
C106227,2025-08-14,DEU,Berlin,0,Free
C106228,2025-09-01,AUS,QLD,0,Free
C106229,2025-08-15,USA,West,0,Plus
C106230,2025-02-15,AUS,VIC,0,Free
C106231,2025-10-28,USA,West,0,Free
C106232,2025-01-21,USA,Midwest,0,Plus
C106233,2025-02-01,USA,South,0,Pro
C106234,2025-04-26,USA,South,0,Free
C106235,2025-05-11,USA,Midwest,0,Free
C106236,2025-01-06,GBR,England,0,Free
C106237,2025-05-13,AUS,NSW,0,Free
C106238,2025-02-14,CAN,BC,0,Free
C106239,2025-08-27,USA,West,0,Free
C106240,2025-12-29,CAN,Alberta,0,Free
C106241,2025-01-13,USA,Midwest,0,Plus
C106242,2025-07-24,AUS,WA,0,Free
C106243,2025-03-11,CAN,Quebec,0,Free
C106244,2025-03-18,CAN,BC,0,Free
C106245,2025-09-24,USA,South,0,Plus
C106246,2025-04-23,CAN,Quebec,0,Plus
C106247,2025-04-17,USA,South,0,Plus
C106248,2025-12-24,AUS,NSW,1,Plus
C106249,2025-06-09,USA,South,0,Plus
C106250,2025-04-15,AUS,NSW,0,Free
C106251,2025-04-11,GBR,Scotland,0,Free
C106252,2025-11-21,AUS,NSW,0,Plus
C106253,2025-10-08,GBR,England,0,Free
C106254,2025-02-21,GBR,Wales,0,Plus
C106255,2025-02-28,CAN,Alberta,0,Free
C106256,2025-01-09,DEU,NRW,0,Plus
C106257,2025-07-02,USA,South,0,Free
C106258,2025-12-23,CAN,Quebec,0,Plus
C106259,2025-08-11,USA,Midwest,0,Free
C106260,2025-08-19,USA,West,0,Free
C106261,2025-04-15,USA,South,0,Free
C106262,2025-11-22,AUS,NSW,0,Free
C106263,2025-11-07,CAN,Quebec,0,Free
C106264,2025-07-10,USA,South,0,Free
C106265,2025-10-25,AUS,WA,0,Plus
C106266,2025-02-11,GBR,England,0,Free
C106267,2025-08-12,CAN,Alberta,0,Plus
C106268,2025-07-26,GBR,Scotland,0,Free
C106269,2025-08-30,USA,Midwest,0,Free
C106270,2025-09-30,USA,South,0,Free
C106271,2025-11-12,USA,Northeast,0,Free
C106272,2025-06-08,USA,West,0,Free
C106273,2025-06-16,USA,West,0,Plus
C106274,2025-06-01,USA,West,0,Plus
C106275,2025-11-11,USA,Midwest,1,Free
C106276,2025-06-28,USA,Midwest,0,Free
C106277,2025-12-06,GBR,Scotland,1,Free
C106278,2025-09-09,USA,Northeast,0,Plus
C106279,2025-01-09,GBR,NI,0,Free
C106280,2025-07-12,USA,South,0,Free
C106281,2025-08-25,USA,South,0,Plus
C106282,2025-05-26,DEU,NRW,0,Free
C106283,2025-02-03,USA,West,1,Free
C106284,2025-03-05,USA,Northeast,0,Free
C106285,2025-07-22,AUS,NSW,0,Free
C106286,2025-03-20,USA,Midwest,0,Free
C106287,2025-10-13,DEU,Berlin,0,Free
C106288,2025-11-11,USA,Midwest,0,Pro
C106289,2025-01-30,AUS,NSW,0,Free
C106290,2025-08-01,USA,Midwest,0,Free
C106291,2025-01-08,USA,West,0,Plus
C106292,2025-08-03,CAN,BC,0,Free
C106293,2025-04-20,GBR,Scotland,0,Plus
C106294,2025-01-30,AUS,QLD,0,Pro
C106295,2025-01-16,GBR,NI,0,Pro
C106296,2025-02-14,CAN,Alberta,0,Plus
C106297,2025-08-19,CAN,Quebec,0,Free
C106298,2025-05-16,USA,West,0,Plus
C106299,2025-09-15,USA,South,0,Free
C106300,2025-05-03,USA,West,0,Plus
C106301,2025-11-24,USA,South,0,Plus
C106302,2025-07-03,USA,West,0,Free
C106303,2025-02-27,USA,Northeast,0,Free
C106304,2025-05-01,CAN,Ontario,1,Free
C106305,2025-04-18,USA,Midwest,0,Free
C106306,2025-08-07,USA,Midwest,0,Free
C106307,2025-09-02,USA,West,0,Free
C106308,2025-10-26,USA,Northeast,0,Free
C106309,2025-03-01,AUS,NSW,0,Free
C106310,2025-10-22,AUS,WA,0,Pro
C106311,2025-10-10,AUS,NSW,0,Pro
C106312,2025-01-23,USA,Midwest,0,Free
C106313,2025-04-24,USA,Midwest,0,Free
C106314,2025-12-05,USA,Northeast,0,Free
C106315,2025-06-11,AUS,NSW,0,Free
C106316,2025-09-04,USA,Northeast,0,Plus
C106317,2025-01-16,USA,Midwest,0,Plus
C106318,2025-02-18,DEU,Bavaria,0,Free
C106319,2025-07-17,AUS,NSW,0,Plus
C106320,2025-10-24,USA,West,0,Plus
C106321,2025-01-19,DEU,Hesse,0,Free
C106322,2025-10-31,USA,West,0,Free
C106323,2025-08-10,AUS,WA,1,Free
C106324,2025-01-06,GBR,Scotland,0,Free
C106325,2025-03-25,AUS,QLD,1,Pro
C106326,2025-12-26,USA,West,0,Pro
C106327,2025-04-23,USA,South,1,Free
C106328,2025-10-23,USA,South,1,Plus
C106329,2025-05-16,USA,Northeast,0,Plus
C106330,2025-09-02,DEU,Bavaria,0,Free
C106331,2025-07-05,CAN,BC,0,Plus
C106332,2025-05-11,CAN,Alberta,0,Free
C106333,2025-04-03,DEU,Berlin,0,Plus
C106334,2025-01-31,DEU,Hesse,0,Free
C106335,2025-09-09,GBR,Scotland,0,Free
C106336,2025-01-25,AUS,NSW,0,Plus
C106337,2025-12-08,AUS,VIC,0,Plus
C106338,2025-11-08,DEU,Berlin,1,Free
C106339,2025-10-26,DEU,NRW,0,Pro
C106340,2025-01-31,CAN,Quebec,0,Plus
C106341,2025-12-06,USA,West,0,Plus
C106342,2025-12-25,GBR,England,0,Plus
C106343,2025-12-27,USA,Northeast,0,Free
C106344,2025-10-08,USA,Midwest,0,Free
C106345,2025-02-15,USA,Northeast,0,Plus
C106346,2025-01-04,CAN,Alberta,0,Plus
C106347,2025-12-19,DEU,Bavaria,0,Plus
C106348,2025-07-28,AUS,NSW,0,Free
C106349,2025-02-22,USA,South,0,Free
C106350,2025-05-15,USA,Midwest,1,Free
C106351,2025-10-30,GBR,Wales,0,Pro
C106352,2025-01-18,USA,South,0,Free
C106353,2025-06-24,USA,South,0,Plus
C106354,2025-06-28,GBR,England,0,Free
C106355,2025-05-21,USA,South,0,Plus
C106356,2025-05-29,GBR,NI,0,Pro
C106357,2025-08-15,DEU,Berlin,0,Free
C106358,2025-11-18,CAN,Alberta,0,Free
C106359,2025-02-13,DEU,Hesse,0,Free
C106360,2025-05-27,CAN,Alberta,0,Pro
C106361,2025-12-11,GBR,Wales,0,Free
C106362,2025-12-18,USA,West,0,Free
C106363,2025-07-19,USA,West,0,Plus
C106364,2025-06-07,GBR,Scotland,0,Pro
C106365,2025-10-08,GBR,NI,0,Free
C106366,2025-07-22,USA,South,0,Plus
C106367,2025-12-17,USA,South,1,Free
C106368,2025-09-12,DEU,Berlin,0,Pro
C106369,2025-06-15,USA,South,0,Free
C106370,2025-06-24,AUS,WA,0,Free
C106371,2025-06-14,AUS,QLD,0,Plus
C106372,2025-08-20,USA,Midwest,0,Free
C106373,2025-03-18,USA,Midwest,0,Plus
C106374,2025-06-19,USA,Northeast,0,Free
C106375,2025-05-20,USA,West,1,Plus
C106376,2025-11-16,USA,South,0,Free
C106377,2025-12-31,USA,Northeast,0,Pro
C106378,2025-10-24,USA,Midwest,0,Free
C106379,2025-02-25,AUS,QLD,0,Plus
C106380,2025-02-08,USA,Northeast,0,Free
C106381,2025-09-06,CAN,BC,0,Plus
C106382,2025-04-11,GBR,NI,0,Free
C106383,2025-10-06,USA,Midwest,1,Free
C106384,2025-02-28,USA,South,0,Free
C106385,2025-11-15,DEU,Bavaria,0,Plus
C106386,2025-01-22,AUS,WA,0,Free
C106387,2025-07-29,USA,West,0,Plus
C106388,2025-08-11,AUS,QLD,0,Free
C106389,2025-05-25,AUS,QLD,0,Free
C106390,2025-12-26,USA,South,0,Plus
C106391,2025-09-10,AUS,VIC,0,Free
C106392,2025-04-06,USA,Midwest,0,Free
C106393,2025-08-27,DEU,Berlin,0,Free
C106394,2025-05-08,USA,Midwest,0,Plus
C106395,2025-04-06,CAN,Alberta,0,Pro
C106396,2025-08-14,USA,West,0,Free
C106397,2025-01-23,CAN,Alberta,0,Plus
C106398,2025-09-14,CAN,Quebec,1,Free
C106399,2025-04-17,USA,South,0,Free
C106400,2025-07-04,GBR,England,0,Plus
C106401,2025-03-11,USA,Northeast,0,Free
C106402,2025-06-01,GBR,England,0,Pro
C106403,2025-04-23,USA,Northeast,1,Free
C106404,2025-05-23,DEU,Hesse,0,Plus
C106405,2025-11-02,USA,Midwest,0,Free
C106406,2025-05-19,DEU,Berlin,1,Plus
C106407,2025-09-03,USA,Northeast,0,Free
C106408,2025-04-27,AUS,QLD,0,Pro
C106409,2025-03-26,GBR,NI,1,Free
C106410,2025-01-24,AUS,QLD,0,Free
C106411,2025-11-04,CAN,BC,0,Plus
C106412,2025-11-17,USA,Northeast,0,Free
C106413,2025-07-26,USA,South,0,Free
C106414,2025-03-20,CAN,BC,0,Free
C106415,2025-04-23,CAN,Alberta,0,Free
C106416,2025-01-24,DEU,Berlin,0,Free
C106417,2025-04-06,USA,Midwest,0,Free
C106418,2025-08-13,USA,West,0,Free
C106419,2025-06-09,AUS,VIC,0,Free
C106420,2025-06-08,CAN,Alberta,0,Free
C106421,2025-04-24,USA,West,0,Pro
C106422,2025-06-30,USA,Northeast,0,Free
C106423,2025-03-13,USA,South,0,Pro
C106424,2025-12-18,GBR,Scotland,0,Plus
C106425,2025-04-19,DEU,NRW,0,Free
C106426,2025-09-04,CAN,BC,0,Free
C106427,2025-05-14,GBR,Scotland,0,Free
C106428,2025-01-06,DEU,Hesse,0,Pro
C106429,2025-08-09,CAN,Ontario,0,Free
C106430,2025-07-23,USA,Midwest,0,Pro
C106431,2025-02-18,USA,Midwest,0,Free
C106432,2025-06-24,CAN,BC,0,Pro
C106433,2025-02-16,USA,Midwest,0,Plus
C106434,2025-06-29,USA,Midwest,0,Free
C106435,2025-07-19,AUS,WA,0,Free
C106436,2025-12-29,USA,South,0,Free
C106437,2025-09-28,USA,West,0,Free
C106438,2025-07-05,AUS,QLD,0,Free
C106439,2025-02-07,GBR,NI,0,Free
C106440,2025-02-23,USA,West,0,Plus
C106441,2025-06-22,GBR,Scotland,0,Free
C106442,2025-09-24,CAN,Alberta,0,Free
C106443,2025-10-14,USA,South,0,Free
C106444,2025-09-06,USA,Northeast,0,Free
C106445,2025-10-12,USA,Midwest,0,Plus
C106446,2025-03-08,USA,Northeast,0,Free
C106447,2025-07-27,USA,Northeast,1,Free
C106448,2025-04-25,GBR,Wales,0,Pro
C106449,2025-06-07,USA,South,0,Free
C106450,2025-11-13,USA,Northeast,0,Free
C106451,2025-01-07,USA,West,0,Pro
C106452,2025-05-09,AUS,NSW,0,Plus
C106453,2025-12-04,GBR,England,0,Pro
C106454,2025-04-25,CAN,Ontario,0,Plus
C106455,2025-10-21,USA,South,0,Free
C106456,2025-01-19,GBR,NI,0,Plus
C106457,2025-04-10,CAN,Alberta,0,Plus
C106458,2025-01-30,USA,West,0,Free
C106459,2025-03-23,DEU,Hesse,0,Free
C106460,2025-12-07,AUS,QLD,0,Plus
C106461,2025-11-13,USA,West,0,Free
C106462,2025-12-15,USA,Northeast,0,Free
C106463,2025-09-13,USA,South,0,Plus
C106464,2025-01-03,AUS,WA,0,Free
C106465,2025-10-10,GBR,NI,0,Free
C106466,2025-09-26,USA,West,0,Free
C106467,2025-07-13,DEU,NRW,0,Plus
C106468,2025-10-30,USA,South,0,Pro
C106469,2025-07-30,USA,West,1,Free
C106470,2025-03-18,CAN,Alberta,0,Plus
C106471,2025-06-29,GBR,Wales,0,Free
C106472,2025-12-02,AUS,WA,0,Plus
C106473,2025-11-21,USA,West,0,Free
C106474,2025-11-18,AUS,VIC,0,Free
C106475,2025-05-10,DEU,Bavaria,0,Free
C106476,2025-01-13,AUS,VIC,0,Free
C106477,2025-11-28,USA,Midwest,0,Plus
C106478,2025-11-09,USA,South,0,Free
C106479,2025-01-14,USA,Midwest,0,Plus
C106480,2025-01-17,AUS,WA,0,Free
C106481,2025-09-30,USA,Midwest,0,Free
C106482,2025-04-06,AUS,NSW,0,Plus
C106483,2025-06-05,DEU,Bavaria,0,Free
C106484,2025-01-15,CAN,Alberta,0,Pro
C106485,2025-05-21,USA,Northeast,0,Free
C106486,2025-04-01,AUS,QLD,0,Free
C106487,2025-01-24,AUS,VIC,0,Free
C106488,2025-09-30,CAN,Alberta,0,Plus
C106489,2025-07-22,CAN,Alberta,0,Pro
C106490,2025-07-21,DEU,Bavaria,0,Plus
C106491,2025-03-11,DEU,Berlin,0,Free
C106492,2025-08-31,USA,Midwest,0,Plus
C106493,2025-12-29,DEU,Hesse,0,Free
C106494,2025-02-15,USA,West,0,Free
C106495,2025-10-01,USA,Midwest,0,Free
C106496,2025-09-23,USA,West,0,Plus
C106497,2025-04-14,CAN,Quebec,0,Free
C106498,2025-02-14,USA,South,0,Free
C106499,2025-12-02,USA,West,0,Free
C106500,2025-06-24,USA,Midwest,0,Plus
C106501,2025-12-18,USA,Northeast,0,Free
C106502,2025-07-26,DEU,NRW,0,Plus
C106503,2025-01-31,CAN,Ontario,0,Free
C106504,2025-05-03,DEU,NRW,0,Plus
C106505,2025-10-19,USA,South,0,Free
C106506,2025-11-03,GBR,Wales,0,Free
C106507,2025-04-17,DEU,Berlin,0,Pro
C106508,2025-08-17,USA,Northeast,0,Free
C106509,2025-01-23,GBR,NI,0,Free
C106510,2025-01-16,AUS,QLD,1,Free
C106511,2025-08-21,CAN,BC,0,Plus
C106512,2025-09-20,DEU,Bavaria,0,Free
C106513,2025-06-29,CAN,Alberta,0,Free
C106514,2025-05-26,GBR,England,0,Plus
C106515,2025-11-14,USA,South,0,Plus
C106516,2025-04-07,USA,West,0,Plus
C106517,2025-05-06,AUS,WA,0,Free
C106518,2025-02-12,USA,Midwest,0,Free
C106519,2025-05-17,DEU,Hesse,0,Free
C106520,2025-12-04,GBR,Wales,0,Free
C106521,2025-01-13,USA,South,0,Free
C106522,2025-11-17,DEU,NRW,1,Plus
C106523,2025-06-25,USA,Northeast,0,Free
C106524,2025-04-16,AUS,NSW,0,Plus
C106525,2025-11-03,GBR,NI,0,Free
C106526,2025-11-04,AUS,VIC,0,Free
C106527,2025-07-24,USA,Northeast,0,Free
C106528,2025-11-02,GBR,England,0,Free
C106529,2025-01-31,AUS,WA,0,Free
C106530,2025-03-02,USA,Midwest,0,Free
C106531,2025-06-17,USA,Midwest,0,Free
C106532,2025-09-30,USA,Northeast,0,Plus
C106533,2025-07-16,DEU,Berlin,0,Free
C106534,2025-09-28,DEU,Bavaria,0,Pro
C106535,2025-01-29,DEU,Hesse,0,Free
C106536,2025-08-18,USA,Midwest,0,Plus
C106537,2025-11-04,CAN,Quebec,0,Free
C106538,2025-03-18,USA,Midwest,0,Free
C106539,2025-09-27,AUS,QLD,0,Free
C106540,2025-09-06,USA,South,0,Plus
C106541,2025-08-12,DEU,Berlin,0,Plus
C106542,2025-02-20,CAN,Quebec,0,Free
C106543,2025-08-28,GBR,England,0,Free
C106544,2025-01-22,USA,Northeast,0,Plus
C106545,2025-11-14,USA,Midwest,0,Free
C106546,2025-07-18,USA,Midwest,1,Plus
C106547,2025-05-31,CAN,BC,0,Free
C106548,2025-06-16,AUS,VIC,0,Free
C106549,2025-12-31,USA,South,0,Free
C106550,2025-07-31,GBR,Wales,0,Free
C106551,2025-12-24,AUS,VIC,0,Free
C106552,2025-09-19,USA,Northeast,0,Plus
C106553,2025-12-06,USA,West,0,Free
C106554,2025-08-20,GBR,NI,0,Free
C106555,2025-04-03,USA,Northeast,0,Free
C106556,2025-03-17,AUS,VIC,0,Free
C106557,2025-01-20,USA,Northeast,0,Plus
C106558,2025-07-06,GBR,Wales,0,Free
C106559,2025-12-19,AUS,WA,0,Pro
C106560,2025-02-24,CAN,Quebec,0,Free
C106561,2025-08-04,GBR,NI,0,Free
C106562,2025-10-28,USA,Northeast,0,Plus
C106563,2025-08-09,CAN,Ontario,0,Free
C106564,2025-03-21,DEU,Berlin,0,Plus
C106565,2025-07-23,USA,Northeast,0,Plus
C106566,2025-02-27,GBR,Scotland,0,Free
C106567,2025-11-23,AUS,NSW,0,Pro
C106568,2025-06-22,CAN,BC,0,Plus
C106569,2025-06-22,DEU,Hesse,0,Plus
C106570,2025-03-04,USA,South,0,Plus
C106571,2025-12-03,CAN,Alberta,0,Free
C106572,2025-11-10,USA,Northeast,0,Plus
C106573,2025-10-25,USA,West,0,Free
C106574,2025-04-13,USA,Northeast,0,Free
C106575,2025-08-30,CAN,Quebec,0,Plus
C106576,2025-08-22,GBR,Scotland,0,Free
C106577,2025-01-24,AUS,VIC,0,Plus
C106578,2025-08-04,USA,Midwest,0,Free
C106579,2025-02-15,USA,Midwest,0,Free
C106580,2025-11-02,USA,Northeast,0,Free
C106581,2025-01-23,USA,Midwest,1,Plus
C106582,2025-04-08,GBR,Scotland,0,Pro
C106583,2025-08-10,USA,Northeast,0,Free
C106584,2025-12-09,DEU,NRW,0,Pro
C106585,2025-02-02,CAN,Quebec,0,Free
C106586,2025-08-19,CAN,Alberta,0,Free
C106587,2025-05-08,AUS,QLD,0,Plus
C106588,2025-01-05,CAN,BC,0,Free
C106589,2025-05-31,USA,West,0,Free
C106590,2025-03-18,AUS,WA,0,Plus
C106591,2025-05-12,CAN,Quebec,0,Plus
C106592,2025-09-11,GBR,NI,0,Free
C106593,2025-11-30,USA,Northeast,0,Free
C106594,2025-08-16,AUS,QLD,0,Free
C106595,2025-06-09,USA,West,0,Free
C106596,2025-05-12,USA,South,0,Free
C106597,2025-12-27,USA,Northeast,0,Free
C106598,2025-08-12,USA,South,0,Free
C106599,2025-03-20,GBR,England,0,Pro
C106600,2025-07-12,USA,West,0,Plus
C106601,2025-09-23,USA,Northeast,0,Free
C106602,2025-03-13,GBR,Scotland,0,Plus
C106603,2025-11-19,DEU,Berlin,0,Free
C106604,2025-03-12,USA,Northeast,0,Free
C106605,2025-09-06,GBR,Wales,1,Free
C106606,2025-12-31,USA,West,0,Free
C106607,2025-09-24,DEU,NRW,0,Free
C106608,2025-05-16,AUS,QLD,0,Plus
C106609,2025-06-16,GBR,NI,0,Plus
C106610,2025-12-08,DEU,Hesse,0,Free
C106611,2025-07-17,CAN,Ontario,1,Free
C106612,2025-02-04,AUS,VIC,0,Plus
C106613,2025-09-03,GBR,Wales,0,Pro
C106614,2025-05-16,USA,West,0,Free
C106615,2025-01-19,USA,Northeast,0,Free
C106616,2025-04-09,DEU,Hesse,0,Free
C106617,2025-03-19,USA,West,0,Free
C106618,2025-02-21,DEU,Berlin,1,Free
C106619,2025-11-20,GBR,Wales,0,Plus
C106620,2025-06-24,USA,Northeast,0,Free
C106621,2025-10-08,USA,Northeast,0,Pro
C106622,2025-04-06,AUS,WA,0,Free
C106623,2025-04-15,USA,West,0,Plus
C106624,2025-01-25,AUS,VIC,0,Free
C106625,2025-01-01,USA,Northeast,0,Free
C106626,2025-01-20,USA,South,0,Free
C106627,2025-06-28,CAN,BC,0,Plus
C106628,2025-07-05,GBR,England,0,Free
C106629,2025-01-10,GBR,Wales,0,Free
C106630,2025-02-27,AUS,VIC,0,Pro
C106631,2025-04-10,USA,Northeast,0,Free
C106632,2025-07-07,USA,Northeast,0,Free
C106633,2025-03-20,DEU,Berlin,0,Free
C106634,2025-08-22,USA,South,0,Free
C106635,2025-08-17,USA,South,1,Free
C106636,2025-11-09,USA,Midwest,0,Free
C106637,2025-07-31,USA,Midwest,0,Free
C106638,2025-04-24,USA,Northeast,0,Pro
C106639,2025-06-23,CAN,Alberta,0,Free
C106640,2025-06-16,USA,South,0,Pro
C106641,2025-01-28,GBR,NI,0,Free
C106642,2025-01-30,USA,Midwest,0,Free
C106643,2025-07-02,DEU,NRW,0,Free
C106644,2025-10-24,USA,West,0,Plus
C106645,2025-04-02,USA,Northeast,0,Free
C106646,2025-12-19,GBR,Scotland,0,Free
C106647,2025-04-07,GBR,Scotland,0,Pro
C106648,2025-01-09,GBR,Wales,0,Free
C106649,2025-10-26,GBR,England,0,Free
C106650,2025-08-31,AUS,WA,0,Free
C106651,2025-02-25,GBR,Scotland,1,Free
C106652,2025-07-22,GBR,NI,0,Plus
C106653,2025-11-18,DEU,Hesse,0,Free
C106654,2025-03-15,AUS,QLD,1,Plus
C106655,2025-02-03,USA,Midwest,0,Free
C106656,2025-06-11,USA,South,0,Free
C106657,2025-07-06,AUS,VIC,0,Free
C106658,2025-05-02,USA,West,0,Free
C106659,2025-06-04,USA,Northeast,1,Plus
C106660,2025-05-25,USA,Midwest,0,Pro
C106661,2025-01-17,GBR,Scotland,0,Free
C106662,2025-05-19,CAN,Ontario,0,Free
C106663,2025-12-25,DEU,Berlin,0,Plus
C106664,2025-04-25,DEU,NRW,0,Plus
C106665,2025-10-04,USA,Northeast,0,Plus
C106666,2025-07-11,USA,Northeast,0,Plus
C106667,2025-12-19,AUS,VIC,1,Plus
C106668,2025-01-30,GBR,Wales,0,Free
C106669,2025-07-13,GBR,Scotland,0,Plus
C106670,2025-09-07,GBR,NI,0,Free
C106671,2025-09-23,GBR,Wales,0,Free
C106672,2025-06-29,GBR,Wales,0,Plus
C106673,2025-03-18,DEU,Hesse,0,Pro
C106674,2025-07-08,CAN,Alberta,0,Pro
C106675,2025-07-08,USA,Midwest,0,Plus
C106676,2025-08-29,CAN,BC,0,Plus
C106677,2025-04-04,CAN,Quebec,0,Plus
C106678,2025-11-20,GBR,England,0,Free
C106679,2025-01-11,AUS,NSW,0,Plus
C106680,2025-04-23,CAN,Ontario,0,Free
C106681,2025-05-23,AUS,NSW,0,Free
C106682,2025-08-28,USA,South,0,Free
C106683,2025-07-27,GBR,England,0,Plus
C106684,2025-12-09,GBR,NI,0,Free
C106685,2025-09-11,AUS,NSW,0,Free
C106686,2025-03-10,GBR,Scotland,0,Free
C106687,2025-10-16,USA,West,0,Free
C106688,2025-09-09,CAN,BC,0,Free
C106689,2025-12-23,AUS,NSW,0,Plus
C106690,2025-03-18,USA,Northeast,0,Free
C106691,2025-05-03,AUS,WA,0,Plus
C106692,2025-12-10,GBR,Wales,1,Free
C106693,2025-02-24,USA,Midwest,0,Plus
C106694,2025-08-02,GBR,Scotland,0,Free
C106695,2025-03-08,AUS,WA,0,Free
C106696,2025-08-19,DEU,Hesse,0,Plus
C106697,2025-07-11,DEU,Hesse,0,Free
C106698,2025-10-02,USA,West,0,Free
C106699,2025-03-05,USA,South,0,Plus
